DOI,Titulo,Autores,Ano,Publicacao,Tipo,URL,Resumo
10.1145/3631461.3632509,Improving Throughput and Fault Tolerance of Blockchain Nodes,Manaswini Piduguralla; Souvik Sarkar; Sathya Peri,2024,Proceedings of the 25th International Conference on Distributed Computing and Networking,proceedings-article,https://doi.org/10.1145/3631461.3632509,
10.1145/3711129.3711194,Research on maximizing throughput of high-speed railway system by allocating train-to-train communication resources,Qianhui Lv; Yunbo Gao; Jianli Xie; Xuan Cheng; Yuhao Ban,2024,Proceedings of the 2024 8th International Conference on Electronic Information Technology and Computer Engineering,proceedings-article,https://doi.org/10.1145/3711129.3711194,
10.1145/3665314.3670845,STT-MRAM-based Near-Memory Computing Architecture with Read Scheme and Dataflow Co-Design for High-Throughput and Energy-Efficiency,Yunho Jang; Yeseul Kim; Jongsun Park,2024,Proceedings of the 29th ACM/IEEE International Symposium on Low Power Electronics and Design,proceedings-article,https://doi.org/10.1145/3665314.3670845,
10.1145/3725407,High-Throughput Ingestion for Video Warehouse: Comprehensive Configuration and Effective Exploration,Baiyan Zhang; Zepeng Li; Dongxiang Zhang; Huan Li; Kian-Lee Tan; Gang Chen,2025,Proceedings of the ACM on Management of Data,journal-article,https://doi.org/10.1145/3725407,"The innovative concept of Video Extract-Transform-Load (V-ETL), recently proposed in Skyscraper, reinterprets large-scale video analytics as a data warehousing problem. In this study, we aim at enabling real-time and high-throughput ingestion of hundreds of video streams and maximizing the overall accuracy, by constructing a proper ingestion plan for each video stream. To achieve the goal, we construct a comprehensive configuration space that takes into account the configurable components in the entire ingestion pipeline, including numeric parameters and categorical options such as visual inference model selection. The new space is 10 7 times larger than existing approaches, rendering them as sub-optimal points in our space. To effectively explore the huge and heterogeneous configuration space, we devise an accuracy-aware search strategy based on graph embedding and reinforcement learning to establish the runtime-quality Pareto frontier. To reduce the configuration exploration cost for all video streams, we cluster video streams with similar contexts and adopt mixed integer programming to maximize the overall ingestion accuracy while ensuring the real-time ingestion requirement. In the experimental evaluation with one NVIDIA GeForce RTX 4090 GPU card, our Hippo can support real-time ingestion with 300 video streams and secures an ingestion accuracy that exceeds its competitors by more than 30%."
10.1145/3624062.3624593,Throughput Optimization with a NUMA-Aware Runtime System for Efficient Scientific Data Streaming,Hasibul Jamil; Joaquin Chung; Tekin Bicer; Tevfik Kosar; Rajkumar Kettimuthu,2023,"Proceedings of the SC '23 Workshops of the International Conference on High Performance Computing, Network, Storage, and Analysis",proceedings-article,https://doi.org/10.1145/3624062.3624593,
10.1145/3613904.3642084,Better Definition and Calculation of Throughput and Effective Parameters for Steering to Account for Subjective Speed-accuracy Tradeoffs,Nobuhito Kasahara; Yosuke Oba; Shota Yamanaka; Anil Ufuk Batmaz; Wolfgang Stuerzlinger; Homei Miyashita,2024,Proceedings of the CHI Conference on Human Factors in Computing Systems,proceedings-article,https://doi.org/10.1145/3613904.3642084,
10.1145/3606376.3593537,Duo: A High-Throughput Reconfigurable Datacenter Network Using Local Routing and Control,Johannes Zerwas; Csaba Györgyi; Andreas Blenk; Stefan Schmid; Chen Avin,2023,ACM SIGMETRICS Performance Evaluation Review,journal-article,https://doi.org/10.1145/3606376.3593537,"The performance of many cloud-based applications critically depends on the capacity of the underlying datacenter network. A particularly innovative approach to improve the throughput in datacenters is enabled by emerging optical technologies, which allow to dynamically adjust the physical network topology, both in an oblivious or demand-aware manner. However, such topology engineering, i.e., the operation and control of dynamic datacenter networks, is considered complex and currently comes with restrictions and overheads. We present Duo, a novel demand-aware reconfigurable rack-to-rack datacenter network design realized with a simple and efficient control plane. Duo is based on the well-known de Bruijn topology (implemented using a small number of optical circuit switches) and the key observation that this topology can be enhanced using dynamic (""opportunistic"") links between its nodes. In contrast to previous systems, Duo has several desired features: i) It makes effective use of the network capacity by supporting integrated and multi-hop routing (paths that combine both static and dynamic links). ii) It uses a work-conserving queue scheduling which enables out-of-the-box TCP support. iii) Duo employs greedy routing that is implemented using standard IP longest prefix match with small forwarding tables. And iv) during topological reconfigurations, routing tables require only local updates, making this approach ideal for dynamic networks. We evaluate Duo in end-to-end packet-level simulations, comparing it to the state-of-the-art static and dynamic networks designs. We show that Duo provides higher throughput, shorter paths, lower flow completion times for high priority flows, and minimal packet reordering, all using existing network and transport layer protocols. We also report on a proof-of-concept implementation of \system's control and data plane."
10.1145/3589777,High-Throughput Vector Similarity Search in Knowledge Graphs,Jason Mohoney; Anil Pacaci; Shihabur Rahman Chowdhury; Ali Mousavi; Ihab F. Ilyas; Umar Farooq Minhas; Jeffrey Pound; Theodoros Rekatsinas,2023,Proceedings of the ACM on Management of Data,journal-article,https://doi.org/10.1145/3589777,"There is an increasing adoption of machine learning for encoding data into vectors to serve online recommendation and search use cases. As a result, recent data management systems propose augmenting query processing with online vector similarity search. In this work, we explore vector similarity search in the context of Knowledge Graphs (KGs). Motivated by the tasks of finding related KG queries and entities for past KG query workloads, we focus on hybrid vector similarity search (hybrid queries for short) where part of the query corresponds to vector similarity search and part of the query corresponds to predicates over relational attributes associated with the underlying data vectors. For example, given past KG queries for a song entity, we want to construct new queries for new song entities whose vector representations are close to the vector representation of the entity in the past KG query. But entities in a KG also have non-vector attributes such as a song associated with an artist, a genre, and a release date. Therefore, suggested entities must also satisfy query predicates over non-vector attributes beyond a vector-based similarity predicate. While these tasks are central to KGs, our contributions are generally applicable to hybrid queries. In contrast to prior works that optimize online queries, we focus on enabling efficient batch processing of past hybrid query workloads. We present our system, HQI, for high-throughput batch processing of hybrid queries. We introduce a workload-aware vector data partitioning scheme to tailor the vector index layout to the given workload and describe a multi-query optimization technique to reduce the overhead of vector similarity computations. We evaluate our methods on industrial workloads and demonstrate that HQI yields a 31× improvement in throughput for finding related KG queries compared to existing hybrid query processing approaches."
10.1145/3701996,ATP: Achieving Throughput Peak for DNN Training via Smart GPU Memory Management,Weiduo Chen; Xiaoshe Dong; Fan Zhang; Bowen Li; Yufei Wang; Qiang Wang,2025,ACM Transactions on Architecture and Code Optimization,journal-article,https://doi.org/10.1145/3701996,"Due to the limited GPU memory, the performance of large DNNs training is constrained by the unscalable batch size. Existing studies partially address the issue of GPU memory limit through tensor recomputation and swapping, but overlook the exploration of optimal performance. In response, we propose ATP, a recomputation and swapping based GPU memory management framework that aims to maximize training performance by breaking GPU memory constraints. ATP utilizes a throughput model and we propose to evaluate the theoretical peak performance achievable by DNN training on GPU, and provide the optimum memory size required for recomputation and swapping. We optimize the mechanisms for GPU memory pool and CUDA stream control, employ an optimization method to search for specific tensors requiring recomputation and swapping, thereby bringing the actual DNN training performance on ATP closer to theoretical values. Evaluations with different types of large DNN models indicate that ATP achieve throughput improvements ranging from 1.14∼ 1.49×, while support model training exceeding the GPU memory limit by up to 9.2×."
10.1145/3798129.3800912,Improved Approximation Algorithms for Non-preemptive Throughput Maximization,Alexander Armbruster; Fabrizio Grandoni; Antoine Tinguely; Andreas Wiese,2026,Proceedings of the 58th Annual ACM Symposium on Theory of Computing,proceedings-article,https://doi.org/10.1145/3798129.3800912,
10.1145/3581784.3607083,High Throughput Training of Deep Surrogates from Large Ensemble Runs,Lucas Thibaut Meyer; Marc Schouler; Robert Alexander Caulk; Alejandro Ribes; Bruno Raffin,2023,"Proceedings of the International Conference for High Performance Computing, Networking, Storage and Analysis",proceedings-article,https://doi.org/10.1145/3581784.3607083,
10.1145/3579312,Mars: Near-Optimal Throughput with Shallow Buffers in Reconfigurable Datacenter Networks,Vamsi Addanki; Chen Avin; Stefan Schmid,2023,Proceedings of the ACM on Measurement and Analysis of Computing Systems,journal-article,https://doi.org/10.1145/3579312,"The performance of large-scale computing systems often critically depends on high-performance communication networks. Dynamically reconfigurable topologies, e.g., based on optical circuit switches, are emerging as an innovative new technology to deal with the explosive growth of datacenter traffic. Specifically, periodic reconfigurable datacenter networks (RDCNs) such as RotorNet (SIGCOMM 2017), Opera (NSDI 2020) and Sirius (SIGCOMM 2020) have been shown to provide high throughput, by emulating a complete graph through fast periodic circuit switch scheduling. However, to achieve such a high throughput, existing reconfigurable network designs pay a high price: in terms of potentially high delays, but also, as we show as a first contribution in this paper, in terms of the high buffer requirements. In particular, we show that under buffer constraints, emulating the high-throughput complete graph is infeasible at scale, and we uncover a spectrum of unvisited and attractive alternative RDCNs, which emulate regular graphs, but with lower node degree than the complete graph. We present Mars, a periodic reconfigurable topology which emulates ad-regular graph with near-optimal throughput. In particular, we systematically analyze how the degree d can be optimized for throughput given the available buffer and delay tolerance of the datacenter. We further show empirically that Mars achieves higher throughput compared to existing systems when buffer sizes are bounded."
10.1145/3749167,HARMONY: A Scalable Distributed Vector Database for High-Throughput Approximate Nearest Neighbor Search,Qian Xu; Feng Zhang; Chengxi Li; Lei Cao; Zheng Chen; Jidong Zhai; Xiaoyong Du,2025,Proceedings of the ACM on Management of Data,journal-article,https://doi.org/10.1145/3749167,"Approximate Nearest Neighbor Search (ANNS) is essential for various data-intensive applications, including recommendation systems, image retrieval, and machine learning. Scaling ANNS to handle billions of high-dimensional vectors on a single machine presents significant challenges in memory capacity and processing efficiency. To address these challenges, distributed vector databases leverage multiple nodes for the parallel storage and processing of vectors. However, existing solutions often suffer from load imbalance and high communication overhead, primarily due to traditional partition strategies that fail to effectively distribute the workload. In this paper, we introduce Harmony, a distributed ANNS system that employs a novel multi-granularity partition strategy, combining dimension-based and vector-based partition. This strategy ensures a balanced distribution of computational load across all nodes while effectively minimizing communication costs. Furthermore, Harmony incorporates an early-stop pruning mechanism that leverages the monotonicity of distance computations in dimension-based partition, resulting in significant reductions in both computational and communication overhead. We conducted extensive experiments on diverse real-world datasets, demonstrating that Harmony outperforms leading distributed vector databases, achieving 4.63× throughput on average in four nodes and 58% performance improvement over traditional distribution for skewed workloads."
10.1145/3578338.3593537,Duo: A High-Throughput Reconfigurable Datacenter Network Using Local Routing and Control,Johannes Zerwas; Csaba Györgyi; Andreas Blenk; Stefan Schmid; Chen Avin,2023,Abstract Proceedings of the 2023 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems,proceedings-article,https://doi.org/10.1145/3578338.3593537,
10.1145/3670865.3673553,Fundamental Limits of Throughput and Availability: Applications to prophet inequalities and transaction fee mechanism design,Aadityan Ganesh; Jason D. Hartline; Atanu R Sinha; Matthew vonAllmen,2024,Proceedings of the 25th ACM Conference on Economics and Computation,proceedings-article,https://doi.org/10.1145/3670865.3673553,
10.1145/3787488,FORCv2: A High-Throughput Streaming FPGA Accelerator for Optimized Row Columnar File Format Processing in Big Data Engines,Abdul Wadood; Alec Lu; Haikai Zhao; Zhenman Fang,2026,ACM Transactions on Reconfigurable Technology and Systems,journal-article,https://doi.org/10.1145/3787488,"To enhance the storage efficiency of large datasets, Big Data analytics commonly rely on columnar file formats, such as Apache ORC (Optimized Row Columnar), to encode and compress data. These formats significantly reduce storage requirements and improve query performance by supporting efficient data organization and compression techniques. However, the use of such file formats introduces a new challenge: while high-bandwidth SSDs mitigate the I/O bottleneck, the computational burden of decompressing and decoding these formats shifts the bottleneck to the CPU. This computational overhead becomes a critical challenge in achieving high-throughput data processing. This work introduces FORCv2, a high-performance streaming-based FPGA accelerator overlay designed to overcome these limitations. First, FORCv2 integrates multi-PE (Processing Engine) Zlib decompression, which leverages Xilinx’s high-performance single-PE implementation and enhances performance with multi-way parallelism. Second, it features fully pipelined data decoding, optimized to achieve throughput close to the memory bandwidth of a single High-Bandwidth Memory (HBM) channel, ensuring high-efficiency processing of ORC files. Third, FORCv2 incorporates flexible and efficient filtering capabilities, supporting both pre-stored indices and user-defined filter conditions for versatile data processing. Finally, it provides seamless dataflow integration with the Apache ORC library, enabling efficient end-to-end processing of ORC file formats. The proposed design leverages the inherent parallelism and HBM capabilities of AMD/Xilinx Alveo U280 FPGAs to deliver exceptional performance. By employing a fully pipelined architecture and resource-efficient design, FORCv2 achieves up to 2.8 GB/s of overall throughput (input throughput). Considering all operators combined, on average, it provides end-to-end speedups of approximately 52x for the synthetic dataset and 39x for the TPC-H dataset, versus the ORC C++ library running on a dual-socket system with 48 CPU threads. Experimental evaluations demonstrate the effectiveness of FORCv2 across diverse workloads, showcasing its potential to handle real-world Big Data processing scenarios efficiently. The FORCv2 implementation will be open sourced at https://github.com/SFU-HiAccel/FORC ."
10.1145/3656019.3676949,Improving Throughput-oriented LLM Inference with CPU Computations,Daon Park; Bernhard Egger,2024,Proceedings of the 2024 International Conference on Parallel Architectures and Compilation Techniques,proceedings-article,https://doi.org/10.1145/3656019.3676949,
10.1145/3638569.3638573,Harnessing High-throughput Sequencing in Developing Drought-Resistant Rice,Abdul Fatah A. Samad; Iqmal Asyraf Illias,2023,Proceedings of the 2023 7th International Conference on Computational Biology and Bioinformatics,proceedings-article,https://doi.org/10.1145/3638569.3638573,
10.1145/3582514.3582521,Towards Maximum Throughput of Dataflow Software Pipeline under Resource Constraints,Siddhisanket Raskar; Thomas Applencourt; Kalyan Kumaran; Guang Gao,2023,Proceedings of the 14th International Workshop on Programming Models and Applications for Multicores and Manycores,proceedings-article,https://doi.org/10.1145/3582514.3582521,
10.1145/3659995.3660039,High-Throughput Computing: Case Study of Medical Image Processing Applications,Maria Predescu; Cosmin-Gabriel Samoila; Emil-Ioan Slusanschi; Ana Gainaru,2024,Proceedings of the 14th Workshop on AI and Scientific Computing at Scale using Flexible Computing Infrastructures,proceedings-article,https://doi.org/10.1145/3659995.3660039,
10.1145/3588983.3596688,Quantum Noise Mitigation: Introducing the Robust Quantum Circuit Scheduler for Enhanced Fidelity and Throughput,Betis Baheri; Vipin Chaudhary; Ang Li; Shuai Xu; Bo Fang; Qiang Guan,2023,Proceedings of the 2023 International Workshop on Quantum Classical Cooperative,proceedings-article,https://doi.org/10.1145/3588983.3596688,
10.1145/3807503.3819479,CuVert-Q: Resolving the Throughput-Ratio Tradeoff in Genomic Sequence Data Compression via GPU Acceleration,Taolue Yang; Youyuan Liu; Bo Jiang; Chong Li; Xinghua Shi; Sian Jin,2026,"Proceedings of the 17th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics",proceedings-article,https://doi.org/10.1145/3807503.3819479,
10.1145/3529256,HLS-based High-throughput and Work-efficient Synthesizable Graph Processing Template Pipeline,Hamzeh Ahangari; Muhammet Mustafa Özdal; Özcan Öztürk,2023,ACM Transactions on Embedded Computing Systems,journal-article,https://doi.org/10.1145/3529256,"Hardware systems composed of diverse execution resources are being deployed to cope with the complexity and performance requirements of Artificial Intelligence (AI) and Machine Learning (ML) applications. With the emergence of new hardware platforms, system-wide programming support has become much more important. While this is true for various devices ranging from CPUs to GPUs, it is especially critical for specific neural network accelerators implemented on FPGAs. For example, Intel’s recent HARP platform encompasses a Xeon CPU and an FPGA, which requires an intense software stack to be used effectively. Programming such a hybrid system will be a challenge for most of the non-expert users. High-level language solutions such as Intel OpenCL for FPGA try to address the problem. However, as the abstraction level increases, the efficiency of implementation decreases, depicting two opposing requirements. In this work, we propose a framework to generate HLS-based, FPGA-accelerated, high-throughput/work-efficient, synthesizable, and template-based graph-processing pipeline. While a fixed and clock-wise precisely designed deep-pipeline architecture, written in SystemC, is responsible for processing graph vertices, the user implements the intended iterative graph algorithm by implementing/modifying only a single module in C/C++. This way, efficiency and high performance can be achieved with better programmability and productivity. With similar programming efforts, it is shown that the proposed template outperforms a high-throughput OpenCL baseline by up to 50% in terms of edge throughput. Furthermore, the novel work-efficient design significantly improves execution time and power consumption by up to 100×."
10.1145/3651863.3651878,MATURE: Multistage Throughput Prediction for Adaptive Video Streaming in Cellular Networks,Killian Nolan; Darijo Raca; Gregory Provan; Ahmed Zahran,2024,Proceedings of the 34th Workshop on Network and Operating System Support for Digital Audio and Video,proceedings-article,https://doi.org/10.1145/3651863.3651878,
10.1145/3649329.3655919,Hynify: A High-throughput and Unified Accelerator for Multi-Mode Nonparametric Statistics,Kaihong Huang; Dian Shen; Zhaoyang Wang; Juntao Yang; Beilun Wang,2024,Proceedings of the 61st ACM/IEEE Design Automation Conference,proceedings-article,https://doi.org/10.1145/3649329.3655919,
10.1145/3546192,Reaching for the Sky: Maximizing Deep Learning Inference Throughput on Edge Devices with AI Multi-Tenancy,Jianwei Hao; Piyush Subedi; Lakshmish Ramaswamy; In Kee Kim,2023,ACM Transactions on Internet Technology,journal-article,https://doi.org/10.1145/3546192,"The wide adoption of smart devices and Internet-of-Things (IoT) sensors has led to massive growth in data generation at the edge of the Internet over the past decade. Intelligent real-time analysis of such a high volume of data, particularly leveraging highly accurate deep learning (DL) models, often requires the data to be processed as close to the data sources (or at the edge of the Internet) to minimize the network and processing latency. The advent of specialized, low-cost, and power-efficient edge devices has greatly facilitated DL inference tasks at the edge. However, limited research has been done to improve the inference throughput (e.g., number of inferences per second) by exploiting various system techniques. This study investigates system techniques, such as batched inferencing, AI multi-tenancy, and cluster of AI accelerators, which can significantly enhance the overall inference throughput on edge devices with DL models for image classification tasks. In particular, AI multi-tenancy enables collective utilization of edge devices’ system resources (CPU, GPU) and AI accelerators (e.g., Edge Tensor Processing Units; EdgeTPUs). The evaluation results show that batched inferencing results in more than 2.4× throughput improvement on devices equipped with high-performance GPUs like Jetson Xavier NX. Moreover, with multi-tenancy approaches, e.g., concurrent model executions (CME) and dynamic model placements (DMP), the DL inference throughput on edge devices (with GPUs) and EdgeTPU can be further improved by up to 3× and 10×, respectively. Furthermore, we present a detailed analysis of hardware and software factors that change the DL inference throughput on edge devices and EdgeTPUs, thereby shedding light on areas that could be further improved to achieve high-performance DL inference at the edge."
10.1145/3729535,EchScatter: Enriching Codeword Translation for High-Throughput Ambient ZigBee Backscatter,Jiuwei Li; Shixin Wang; Zhaoyuan Xu; Wei Xi; Shuai Wang; Wei Gong,2025,ACM Transactions on Sensor Networks,journal-article,https://doi.org/10.1145/3729535,"We present EchScatter, a novel backscatter system that takes productive ZigBee signals as excitations and enables high-throughput ZigBee backscatter communication. Compared with the existing ZigBee backscatter, EchScatter does not need to control the carrier, ensuring the universality of the transmitter. EchScatter has realized chip-level modulation of productive ambient ZigBee backscatter for the first time. It is capable of transmitting more tag bits simultaneously, thus increasing the throughput of the system. We first design 16 different 32-chip phase modulation sequences to realize the translation of any two ZigBee symbols. Therefore, our system can transmit four tag bits through one symbol. After that, we use an average energy detection-based synchronization method to make sure the synchronization error of the EchScatter meets the requirements of chip-level modulation. We prototyped EchScatter using an off-the-shelf FPGA and commodity ZigBee transceivers. Through extensive experiments and field studies, we show that EchScatter can work universally on commodity ZigBee transceivers. In line-of-sight and non-line-of-sight scenarios, EchScatter is able to achieve 247 kbps and 245 kbps throughput at a signal strength of around -60 dBm, respectively. The throughput of EchScatter is 32 times higher than that of FreeRider. We believe it will have more pervasive applications."
10.1145/3776758,Corrigendum: gECC: A GPU-based high-throughput framework for Elliptic Curve Cryptography,Qian Xiong; Weiliang Ma; Xuanhua Shi; Yongluan Zhou; Hai Jin; Kaiyi Huang; Haozhou Wang; Zhengru Wang,2025,ACM Transactions on Architecture and Code Optimization,journal-article,https://doi.org/10.1145/3776758,"This is a corrigendum for the article “gECC: A GPU-based high-throughput framework for Elliptic Curve Cryptography” published in ACM Trans. Arch. Code Optim. 22, 3, Article 84 (September 2025), 27 pages."
10.1145/3626202.3637569,SSR: Spatial Sequential Hybrid Architecture for Latency Throughput Tradeoff in Transformer Acceleration,Jinming Zhuang; Zhuoping Yang; Shixin Ji; Heng Huang; Alex K. Jones; Jingtong Hu; Yiyu Shi; Peipei Zhou,2024,Proceedings of the 2024 ACM/SIGDA International Symposium on Field Programmable Gate Arrays,proceedings-article,https://doi.org/10.1145/3626202.3637569,
10.1145/3673038.3673150,HStream: A hierarchical data streaming engine for high-throughput scientific applications,Jaime Cernuda; Jie Ye; Anthony Kougkas; Xian-He Sun,2024,Proceedings of the 53rd International Conference on Parallel Processing,proceedings-article,https://doi.org/10.1145/3673038.3673150,
10.1145/3776568,"TernaryGNNs: A High-Throughput, Area-Efficient Ternary Weight GNNs Inference Framework on CPU-FPGA Heterogeneous Platform",Zhuorong Liang; Siqi Deng; Tao Su,2025,ACM Transactions on Reconfigurable Technology and Systems,journal-article,https://doi.org/10.1145/3776568,"Graph Neural Networks (GNNs) have achieved remarkable success in recent years due to their powerful ability to model non-Euclidean data structures and complex relationships. However, as graph sizes and model complexities continue to grow, the efficient deployment of GNNs across various hardware platforms presents significant challenges. The two main computation modes in GNN inference exhibit distinct characteristics in sparsity and computational density, which results in imbalanced workload distribution and inefficient utilization of compute and memory bandwidth. Furthermore, subgraph partitioning strategies, commonly adopted to address on-chip resource constraints, frequently introduce write-back overhead and port conflicts, thereby limiting overall system throughput. To address these challenges, we propose TernaryGNNs, a high-throughput, area-efficient ternary weight GNN inference framework targeting CPU-FPGA heterogeneous platforms. First, we introduce a precision-preserving ternary quantization method that maintains model accuracy with 1.016% degradation, while achieving an average weight sparsity of 81.1% and a parameter reduction rate of 94.71%. Next, by exploiting sparsity, we reformulate GNN inference as Sparse Matrix–Dense Matrix Multiplication (SpMM) or Sparse General Matrix–Matrix Multiplication (SpGEMM) computation and propose a unified sparse-optimized processor architecture. Finally, we present a comprehensive software–hardware co-design framework that ensures adaptability to the evolving landscape of diverse GNN model architectures. Our framework supports nine mainstream GNN models. Compared to the State-of-the-Art (SOTA) general-purpose GNN processor GraphOPU, TernaryGNNs achieves an average \(2.79\times\) hardware performance improvement, \(1.70\times\) end-to-end performance improvement, and \(2.83\times\) area-efficiency improvement. Compared to the leading overlay accelerator FP-GNN, it delivers \(6.73\times\) hardware performance improvement on average."
10.1145/3624062.3624277,TaskVine: Managing In-Cluster Storage for High-Throughput Data Intensive Workflows,Barry Sly-Delgado; Thanh Son Phung; Colin Thomas; David Simonetti; Andrew Hennessee; Ben Tovar; Douglas Thain,2023,"Proceedings of the SC '23 Workshops of the International Conference on High Performance Computing, Network, Storage, and Analysis",proceedings-article,https://doi.org/10.1145/3624062.3624277,
10.1145/3807503.3816796,AI-Assisted Pre-Reporting for Head CT Case Prioritization in High-Throughput Healthcare Scenarios,Stefania Galassi; Davide Durante; Francesca Filice; Simone Bartucci; Edoardo De Rose; Maria Pia Zupi; Fabrizio Angiulli; Francesco Calimeri; Fabio Fassetti,2026,"Proceedings of the 17th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics",proceedings-article,https://doi.org/10.1145/3807503.3816796,
10.1145/3559759,Elastically Augmenting the Control-path Throughput in SDN to Deal with Internet DDoS Attacks,Yuanjun Dai; An Wang; Yang Guo; Songqing Chen,2023,ACM Transactions on Internet Technology,journal-article,https://doi.org/10.1145/3559759,"Distributed denial of service (DDoS) attacks have been prevalent on the Internet for decades. Albeit various defenses, they keep growing in size, frequency, and duration. The new network paradigm, Software-defined networking (SDN), is also vulnerable to DDoS attacks. SDN uses logically centralized control, bringing the advantages in maintaining a global network view and simplifying programmability. When attacks happen, the control path between the switches and their associated controllers may become congested due to their limited capacity. However, the data plane visibility of SDN provides new opportunities to defend against DDoS attacks in the cloud computing environment. To this end, we conduct measurements to evaluate the throughput of the software control agents on some of the hardware switches when they are under attacks. Then, we design a new mechanism, called Scotch , to enable the network to scale up its capability and handle the DDoS attack traffic. In our design, the congestion works as an indicator to trigger the mitigation mechanism. Scotch elastically scales up the control plane capacity by using an Open vSwitch-based overlay. Scotch takes advantage of both the high control plane capacity of a large number of vSwitches and the high data plane capacity of commodity physical switches to increase the SDN network scalability and resiliency under abnormal (e.g., DDoS attacks) traffic surges. We have implemented a prototype and experimentally evaluated Scotch . Our experiments in the small-scale lab environment and large-scale GENI testbed demonstrate that Scotch can elastically scale up the control channel bandwidth upon attacks."
10.1145/3703837,HSPA: High-Throughput Sparse Polynomial Multiplication for Code-based Post-Quantum Cryptography,Pengzhou He; Yazheng Tu; Tianyou Bao; Çetin Çetin Koç; Jiafeng Xie,2024,ACM Transactions on Embedded Computing Systems,journal-article,https://doi.org/10.1145/3703837,"Increasing attention has been paid to code-based post-quantum cryptography (PQC) schemes, e.g., HQC (Hamming Quasi-Cyclic) and BIKE (Bit Flipping Key Encapsulation), since they’ve been selected as the fourth-round National Institute of Standards and Technology (NIST) PQC standardization candidates. Though sparse polynomial multiplication is one of the critical components for HQC and BIKE, hardware-implemented high-performance sparse polynomial multiplier is rarely reported in the literature (due to its high-dimension and sparsity of polynomials involved in the computation). Based on this consideration, in this article, we propose two novel H igh-throughput S parse P olynomial multiplication A ccelerators (HSPA) for the mentioned two code-based PQC schemes. Specifically, we have designed the two accelerators based on two different implementation strategies targeting potential applications with different resource availability, i.e., one accelerator deploys a memory-based structure for computation while the other does not need memory usage. We have proposed three layers of coherent interdependent efforts to obtain the proposed accelerators. First, we have proposed two implementation strategies to execute the targeted sparse polynomial multiplication, i.e., a new parallel segment based accumulation (PSA) approach and a novel permutating-with-power (PWP)-based method. Then, the proposed two hardware accelerators are presented with detailed structural descriptions. Finally, field-programmable gate array (FPGA)-based implementation is presented to showcase the superior performance of the proposed accelerators. A proper comparison is also carried out to confirm the efficiency of the proposed designs. For instance, the proposed accelerator (using memory-based structure) has 56.84% and 80.25% less area-delay product (ADP) than the existing memory-based design (an extended high-speed version) on the UltraScale+ device, respectively, for n =17,669 and ω =75 (HQC) and n = 12,323 and ω =142 (BIKE). The proposed design strategy fits well with the two targeted code-based PQC schemes, which can be extended further to construct high-performance hardware cryptoprocessors. We hope the results of this work will be useful for the ongoing NIST PQC standardization process."
10.1145/3588195.3595948,Studying Latency and Throughput Constraints for Geo-Distributed Data in the National Science Data Fabric,Jakob Luettgau; Heberth Martinez; Glenn Tarcea; Giorgio Scorzelli; Valerio Pascucci; Michela Taufer,2023,Proceedings of the 32nd International Symposium on High-Performance Parallel and Distributed Computing,proceedings-article,https://doi.org/10.1145/3588195.3595948,
10.1145/3728179.3728193,Impact of Reconvergent DFG Paths and Buffer Depth on Elastic CGRA Throughput,Yasuto Aihara; Boma Anantasatya Adhi; Kota Aiyoshi; Chenlin Shi; Jason Anderson; Tomohiro Ueno; Kentaro Sano; Takaaki Miyajima,2025,Proceedings of the 15th International Symposium on Highly Efficient Accelerators and Reconfigurable Technologies,proceedings-article,https://doi.org/10.1145/3728179.3728193,
10.1145/3627703.3650087,Jade: A High-throughput Concurrent Copying Garbage Collector,Mingyu Wu; Liang Mao; Yude Lin; Yifeng Jin; Zhe Li; Hongtao Lyu; Jiawei Tang; Xiaowei Lu; Hao Tang; Denghui Dong; Haibo Chen; Binyu Zang,2024,Proceedings of the Nineteenth European Conference on Computer Systems,proceedings-article,https://doi.org/10.1145/3627703.3650087,
10.1145/3638264.3638280,Accelerating the Smith-Waterman algorithm by GPU for high-throughput sequence alignment,Yaning Wang; Zhiguang Chen; Yuxiao Han,2023,2023 International Conference on Mathematics Intelligent Computing and Machine Learning,proceedings-article,https://doi.org/10.1145/3638264.3638280,
10.1145/3774906.3802754,Piezo-Ultrasonic Backscatter: Low-Power High Throughput Underwater Networking,Purui Wang; Weitung Chen; Waleed Akbar; Fadel Adib,2026,Proceedings of the 2026 ACM/IEEE International Conference on Embedded Artificial Intelligence and Sensing Systems,proceedings-article,https://doi.org/10.1145/3774906.3802754,
10.1145/3589737.3605969,A High-Throughput Low-Latency Interface Board for SpiNNaker-in-the-loop Real-Time Systems,Juan Pablo Romero Bermudez; Luis A. Plana; Andrew Rowley; Mikael Hessel; Jens E. Pedersen; Steve Furber; Jorg Conradt,2023,Proceedings of the 2023 International Conference on Neuromorphic Systems,proceedings-article,https://doi.org/10.1145/3589737.3605969,
